sample_id,satellite_id,position_error_m,velocity_error_mps,delta_v_mps,success
46,SAT-3,615.5313035740024,0.01010331572898532,0.03860013533889284,True
47,SAT-1,359.0640439365223,0.004205060629424652,0.02082839599685624,True
47,SAT-2,358.721682787582,0.01798309396853189,0.034590579282771795,True
47,SAT-3,283.57146629656387,0.014137262047604432,0.027265570672445352,True
48,SAT-1,308.9535306520093,0.008317926795745903,0.022621330992598186,True
48,SAT-2,530.3193657374632,0.002596011811722925,0.02714783429956844,True
48,SAT-3,436.05322776341796,0.008742119087644284,0.028929768521135855,True
49,SAT-1,471.9048060283916,0.01386947039276895,0.0357169151163056,True
49,SAT-2,180.94432322498966,0.004339630548290727,0.012716682549447654,True
49,SAT-3,398.71009598498614,0.004723176021478708,0.02318197676152436,True
50,SAT-1,517.1719378043017,0.007410893526455702,0.03135403879517337,True
50,SAT-2,434.7760751124561,0.011990727070658232,0.03211924906660528,True
50,SAT-3,567.0201010804866,0.013070403946524908,0.03932133455210299,True
51,SAT-1,470.8205707035695,0.007899947341292865,0.029697195984976638,True
51,SAT-2,618.3555563922814,0.008314014507702801,0.036941586562901016,True
51,SAT-3,321.10930158070045,0.007728342121578268,0.02259451349105514,True
52,SAT-1,310.43819631429557,0.00442913883874782,0.018801277557002245,True
52,SAT-2,645.0534415116166,0.009824354736388903,0.039687939991556336,True
52,SAT-3,325.8609909706792,0.011026935559893874,0.02611309254927717,True
53,SAT-1,356.35696952314646,0.0039977947683179655,0.020495802616611783,True
53,SAT-2,473.67509122198805,0.006729276242934902,0.028658678614323238,True
53,SAT-3,305.28266760345474,0.0040012433486466565,0.01813470018213993,True
54,SAT-1,202.54044966094827,0.003150274111171793,0.01252714678066014,True
54,SAT-2,231.1978708998682,0.003254869186382102,0.01395847432063526,True
54,SAT-3,319.13822256336647,0.012611955903831778,0.027386873615098742,True
55,SAT-1,437.09346804960154,0.01010092301361287,0.030336731719612944,True
55,SAT-2,231.4512309403317,0.005870212789606429,0.016585547555362526,True
55,SAT-3,629.1677566314369,0.0037609962059585063,0.03288913308704355,True
56,SAT-1,736.3648765095272,0.00666050615705088,0.04075147266212159,True
56,SAT-2,377.06589149517447,0.00926045767440234,0.026717211910290046,True
56,SAT-3,476.1465637560972,0.0045137553546900225,0.026557577750805632,True
57,SAT-1,141.77675546843125,0.0029792845181119466,0.009543023197205985,True
57,SAT-2,113.49098576431618,0.012127925676490073,0.0173821379803936,True
57,SAT-3,328.887288911962,0.006540355840043795,0.021766619215597593,True
58,SAT-1,467.4644560266692,0.0065218423064649835,0.02816371527066263,True
58,SAT-2,443.548433548051,0.007204703915921426,0.027739353617220082,True
58,SAT-3,293.49033790654494,0.003376415859531368,0.016963931503352892,True
59,SAT-1,464.15773293885826,0.008043535751762974,0.02953231968411752,True
59,SAT-2,367.1321861049033,0.007851753568478276,0.024848614036297872,True
59,SAT-3,206.0262786217407,0.004133809755104017,0.01367206339499942,True
60,SAT-1,381.47100036490053,0.007513000644997864,0.02517369510633585,True
60,SAT-2,517.22847218457,0.006311029166821679,0.03025679176795918,True
60,SAT-3,251.6461647823162,0.0063521626881774314,0.018002448094766144,True
61,SAT-1,352.6176605021793,0.005256211069561025,0.021581102759476733,True
61,SAT-2,415.50295637837456,0.008922528399748102,0.028158776380228404,True
61,SAT-3,400.0817897863493,0.0050128615189610135,0.02353516660166237,True
62,SAT-1,199.04764090567582,0.0048284422157423455,0.014043610776190301,True
62,SAT-2,459.39591561878746,0.005290865284141852,0.026559194710937567,True
62,SAT-3,631.620616081485,0.010357539410474315,0.03959923459943195,True
63,SAT-1,313.97808367985425,0.014804794199896205,0.029340816592482048,True
63,SAT-2,496.75204440474914,0.006120662875851222,0.029118442709404425,True
63,SAT-3,461.51400288823606,0.0033479221965974073,0.02471431121920093,True
64,SAT-1,196.05855308895175,0.008713002304557531,0.01778978716978678,True
64,SAT-2,97.54555673133657,0.0015884106157505783,0.006104408612571716,True
64,SAT-3,284.4944204831275,0.005177851919666291,0.01834888990499627,True
65,SAT-1,424.98875428044397,0.002842188811951177,0.022517594102712472,True
65,SAT-2,334.98120067219577,0.01244614470607829,0.027954533626087352,True
65,SAT-3,302.06040981024904,0.006328473197863057,0.02031275142981903,True
66,SAT-1,483.88730741407875,0.00368658837887284,0.02608877853693204,True
66,SAT-2,446.9437625061734,0.002063879981268138,0.022755720838035426,True
66,SAT-3,128.12948758625328,0.007195364388013412,0.013127285109599212,True
67,SAT-1,204.59843661258296,0.002464672823802549,0.011936822666977685,True
67,SAT-2,568.1422340608024,0.006501255838291514,0.032804137044810146,True
67,SAT-3,363.2645206481295,0.007013299647736529,0.023831101529594376,True
68,SAT-1,290.7430634160599,0.00811879341130104,0.02157912042130381,True
68,SAT-2,121.77301035181847,0.01204626960936897,0.017683908977508715,True
68,SAT-3,121.91259039890123,0.005958323245837282,0.01160242465319382,True
69,SAT-1,483.46093548088743,0.007859809121790568,0.03024225983849832,True
69,SAT-2,152.46892562065048,0.008653479786367704,0.0157122263428793,True
69,SAT-3,190.53958360693287,0.005443623062817139,0.014264900081656623,True
70,SAT-1,697.811827313798,0.007862072127324234,0.040168175243703766,True
70,SAT-2,454.0979555194965,0.005092992616964756,0.026116046113237742,True
70,SAT-3,700.9198770521159,0.010371015134164078,0.04282100944213241,True
71,SAT-1,423.34033615679573,0.010929799807595448,0.03052888944448414,True
71,SAT-2,668.3891189166927,0.009042183258733376,0.039986123949321,True
71,SAT-3,330.6888274739007,0.015320846291533045,0.030630514230139558,True
72,SAT-1,175.4641140569962,0.006199441837672719,0.014322780451422544,True
72,SAT-2,461.41943277481084,0.007875059032642824,0.02923706980925444,True
72,SAT-3,369.43776165354876,0.01135460412680024,0.028458204203353425,True
73,SAT-1,806.8627940498525,0.00730015239130462,0.044654911375094086,True
73,SAT-2,210.5915494641781,0.008345694452121806,0.018095303223611532,True
73,SAT-3,415.04913677172823,0.002730258522013193,0.021945496335519128,True
74,SAT-1,564.168185910752,0.005074077944960921,0.03119297544082907,True
74,SAT-2,683.2352863317567,0.010832202885218781,0.04246346614131863,True
74,SAT-3,506.31643603115447,0.007982348335151447,0.031422924077334526,True
75,SAT-1,375.9926501675887,0.009707421120272492,0.027114488257660857,True
75,SAT-2,576.4997264904815,0.005088841634884459,0.03177864378722157,True
75,SAT-3,124.11504795750058,0.013970844111945775,0.019716911147015247,True
76,SAT-1,415.49660931740596,0.009118041551824725,0.028353995686889816,True
76,SAT-2,545.8608115988603,0.015035145787421173,0.04030647965773878,True
76,SAT-3,471.62828125215424,0.00884795205877242,0.030682594709335115,True
77,SAT-1,423.41325060037695,0.006631361816620691,0.026233827122193697,True
77,SAT-2,380.3539791429812,0.005851109417783318,0.023460089933662078,True
77,SAT-3,432.7019555270032,0.004562629994683562,0.024595127935748525,True
78,SAT-1,253.28482070773592,0.01141223613308514,0.023138385239924765,True
78,SAT-2,426.2994874803532,0.017428949484261134,0.037165036867610815,True
78,SAT-3,389.89834996117213,0.0042336632637288004,0.022284512798968252,True
79,SAT-1,611.6933888926758,0.012170376739536451,0.04048951511419737,True
79,SAT-2,317.5048291681082,0.009132190456830853,0.023831488103502527,True
79,SAT-3,172.5433224729004,0.010228038805385883,0.01821615558653868,True
80,SAT-1,687.71448954723,0.005207961946803846,0.037046595722138566,True
80,SAT-2,601.6861881950449,0.0063999407524489415,0.034255782798515835,True
80,SAT-3,437.4802170212366,0.0118075443469938,0.032061258097976976,True
81,SAT-1,641.7482922511718,0.01083396330450343,0.04054453239020583,True
81,SAT-2,403.1389997731146,0.01030619835661634,0.02897004093870498,True
81,SAT-3,325.28020028893224,0.006333395650763693,0.021392664182658706,True
82,SAT-1,363.73270148283916,0.013566233286060266,0.03040571020656208,True
82,SAT-2,417.7860707201479,0.003207734263272908,0.022549681981798273,True
82,SAT-3,253.58008205713463,0.007363856635366228,0.01910367524912246,True
83,SAT-1,530.0628808277893,0.011700706786434305,0.03624065497290603,True
83,SAT-2,585.8179830377768,0.005964363385896539,0.033085566304312135,True
83,SAT-3,241.80611360665847,0.018581106557526175,0.02977583403931592,True
84,SAT-1,650.1140113072213,0.005863762828049018,0.03596163372190186,True
84,SAT-2,627.633322201589,0.00236790154856157,0.03142499979863513,True
84,SAT-3,841.975273540785,0.009659977054675677,0.048640313792674986,True
85,SAT-1,350.64382077639027,0.0057857534476345625,0.022019263668763743,True
85,SAT-2,246.73866155598668,0.0019000903262497537,0.013323176509397284,True
85,SAT-3,315.25084768435426,0.005764432859560991,0.02035937951161443,True
86,SAT-1,263.4622102239963,0.006876864105805774,0.01907418865321301,True
86,SAT-2,452.981503484787,0.009007719984566374,0.029979085886639847,True
86,SAT-3,313.5894307276523,0.005977882576286344,0.02049591177664062,True
87,SAT-1,388.7442536817601,0.00872999054356139,0.02672740969549473,True
87,SAT-2,499.212127344553,0.004366366887108953,0.027478039449356777,True
87,SAT-3,661.0586975771621,0.005642673768531443,0.036247243100807465,True
88,SAT-1,425.47616506213996,0.006937888723101209,0.026635859327829914,True
88,SAT-2,397.41687961531954,0.009193166559444731,0.027592096171265082,True
88,SAT-3,360.306315515357,0.00506616928129423,0.021747017221820018,True
89,SAT-1,469.6601991625424,0.0034859833998627655,0.02522951113886936,True
89,SAT-2,410.50010652739434,0.004592208063863759,0.0235968426253172,True
89,SAT-3,398.47778727992136,0.01012585595953505,0.028573901666938815,True
90,SAT-1,376.64931443926224,0.00969938366191507,0.027136851922992027,True
90,SAT-2,280.76289561923176,0.010781380369252885,0.02377966257384695,True
90,SAT-3,522.8191652623295,0.003992623435951367,0.028197214420318473,True
91,SAT-1,282.32299441321726,0.011948468851547982,0.025018977852159893,True
91,SAT-2,467.4576104102037,0.008606834364557732,0.03024839040206716,True
91,SAT-3,156.90613954451717,0.00881400599433802,0.016078179121399,True
92,SAT-1,856.4858970642985,0.009790165612723728,0.04944229047681162,True
92,SAT-2,174.80853319390914,0.0063516459561594775,0.014444633604025642,True
92,SAT-3,420.8772954560757,0.010072396513368546,0.029557456488186865,True
93,SAT-1,852.0591273658567,0.008371779621475743,0.04781896144396911,True
93,SAT-2,453.35323913329836,0.004469702520316232,0.02545827840611708,True
93,SAT-3,341.6474269112563,0.009913117123034733,0.025730127628185488,True
94,SAT-1,580.6363404880392,0.007001605728781796,0.033882917788413236,True
94,SAT-2,603.480093845013,0.0032221055904010443,0.03116099882396646,True
94,SAT-3,200.5639432986602,0.0029928792886526503,0.012278247033960993,True
95,SAT-1,259.724787715639,0.009799777275283916,0.021824073002859795,True
95,SAT-2,263.7529268421095,0.009686277146512148,0.02189706079660981,True
95,SAT-3,374.90173852996054,0.012125581831484041,0.029482143800463694,True
96,SAT-1,85.4699556994613,0.008394351440775369,0.012351293834268948,True
96,SAT-2,287.9554283545324,0.007847512582610733,0.021178782413839085,True
96,SAT-3,350.33166833060164,0.005461627996293422,0.02168068671530276,True
97,SAT-1,248.7191214162558,0.013794459944942812,0.025309234084584284,True
97,SAT-2,531.5037669394068,0.008297055013430216,0.03290371089025461,True
97,SAT-3,277.7104475528436,0.002408620158150398,0.015265585322633899,True
98,SAT-1,540.2122926355848,0.008422258625536388,0.033432086988294946,True
98,SAT-2,97.04276370022923,0.006096716842558065,0.010589437384235345,True
98,SAT-3,194.494304226289,0.010436590063412875,0.019440955999815143,True
99,SAT-1,336.0613902852352,0.007119413696646297,0.022677811395036815,True
99,SAT-2,272.49579557019104,0.006197743217428614,0.01881328930864116,True
99,SAT-3,401.7421017014448,0.004901872685119734,0.023501044060186622,True
100,SAT-1,173.25854846595692,0.012897410091981322,0.020918639187627475,True
