time_utc,max_ground_distance_km,min_command_distance_km
2026-03-14T13:11:10Z,10094.9499,10089.4405
2026-03-14T13:12:10Z,10305.9883,10300.4755
2026-03-14T13:13:10Z,10514.9067,10509.3904
2026-03-14T13:14:10Z,10721.1571,10715.6374
2026-03-14T13:15:10Z,10924.1847,10918.6619
2026-03-14T13:16:10Z,11123.4265,11117.9012
2026-03-14T13:17:10Z,11318.3104,11312.7833
2026-03-14T13:18:10Z,11508.2541,11502.7267
2026-03-14T13:19:10Z,11692.666,11687.1397
2026-03-14T13:20:10Z,11870.9451,11865.4219
2026-03-14T13:21:10Z,12042.4831,12036.9655
2026-03-14T13:22:10Z,12206.6664,12201.1572
2026-03-14T13:23:10Z,12362.8795,12357.3823
2026-03-14T13:24:10Z,12510.5094,12505.028
2026-03-14T13:25:10Z,12648.9504,12643.4895
2026-03-14T13:26:10Z,12777.6112,12772.1757
2026-03-14T13:27:10Z,12895.9215,12890.5169
2026-03-14T13:28:10Z,13003.3404,12997.9728
2026-03-14T13:29:10Z,13099.3655,13094.0413
2026-03-14T13:30:10Z,13183.5419,13178.2677
2026-03-14T13:31:10Z,13255.4711,13250.2539
2026-03-14T13:32:10Z,13314.8206,13309.6673
2026-03-14T13:33:10Z,13361.331,13356.2487
2026-03-14T13:34:10Z,13394.8232,13389.8185
2026-03-14T13:35:10Z,13415.2025,13410.2819
2026-03-14T13:36:10Z,13422.4619,13417.6313
2026-03-14T13:37:10Z,13416.6818,13411.9141
2026-03-14T13:38:10Z,13398.0282,13393.1709
2026-03-14T13:39:10Z,13366.7481,13361.8081
2026-03-14T13:40:10Z,13323.1635,13318.1477
2026-03-14T13:41:10Z,13267.6629,13262.5784
2026-03-14T13:42:10Z,13200.6926,13195.5464
2026-03-14T13:43:10Z,13122.7469,13117.5458
2026-03-14T13:44:10Z,13034.3583,13029.1086
2026-03-14T13:45:10Z,12936.0879,12930.7957
2026-03-14T13:46:10Z,12828.5168,12823.1875
2026-03-14T13:47:10Z,12712.2378,12706.8766
2026-03-14T13:48:10Z,12587.8491,12582.4604
2026-03-14T13:49:10Z,12455.9483,12450.5362
2026-03-14T13:50:10Z,12317.1279,12311.6961
2026-03-14T13:51:10Z,12171.9724,12166.5238
2026-03-14T13:52:10Z,12021.0554,12015.5927
2026-03-14T13:53:10Z,11864.9383,11859.4639
2026-03-14T13:54:10Z,11704.17,11698.6858
2026-03-14T13:55:10Z,11539.2863,11533.7938
2026-03-14T13:56:10Z,11370.8103,11365.311
2026-03-14T13:57:10Z,11199.2539,11193.7489
2026-03-14T13:58:10Z,11025.118,11019.6082
2026-03-14T13:59:10Z,10848.8942,10843.3805
2026-03-14T14:00:10Z,10671.066,10665.549
2026-03-14T14:01:10Z,10492.1102,10486.5906
2026-03-14T14:02:10Z,10312.4985,10306.9768
2026-03-14T14:03:10Z,10132.6985,10127.1751
2026-03-14T14:04:10Z,9953.175,9947.65068
2026-03-14T14:05:10Z,9774.39157,9768.86683
2026-03-14T14:06:10Z,9596.81116,9591.28665
2026-03-14T14:07:10Z,9420.89722,9415.37368
2026-03-14T14:08:10Z,9247.11454,9241.59281
2026-03-14T14:09:10Z,9075.9298,9070.41086
2026-03-14T14:10:10Z,8907.81207,8902.29707
2026-03-14T14:11:10Z,8743.2331,8737.72336
2026-03-14T14:12:10Z,8582.66732,8577.1644
2026-03-14T14:13:10Z,8426.5917,8421.09737
2026-03-14T14:14:10Z,8275.48523,8270.00153
2026-03-14T14:15:10Z,8129.82812,8124.35736
2026-03-14T14:16:10Z,7990.10061,7984.64542
2026-03-14T14:17:10Z,7856.78141,7851.34472
2026-03-14T14:18:10Z,7730.34559,7724.93066
2026-03-14T14:19:10Z,7611.26211,7605.87253
2026-03-14T14:20:10Z,7499.99074,7494.63045
2026-03-14T14:21:10Z,7396.97855,7391.65179
2026-03-14T14:22:10Z,7302.65583,7297.36714
2026-03-14T14:23:10Z,7217.43165,7212.18585
2026-03-14T14:24:10Z,7141.68907,7136.4912
2026-03-14T14:25:10Z,7075.78008,7070.63534
2026-03-14T14:26:10Z,7020.02054,7014.93422
2026-03-14T14:27:10Z,6974.6852,6969.66263
2026-03-14T14:28:10Z,6940.00307,6935.04949
2026-03-14T14:29:10Z,6916.15332,6911.27381
2026-03-14T14:30:10Z,6903.2619,6898.4613
2026-03-14T14:31:10Z,6901.39913,6896.62202
2026-03-14T14:32:10Z,6910.5783,6905.72084
2026-03-14T14:33:10Z,6930.75536,6925.82224
2026-03-14T14:34:10Z,6961.82979,6956.82602
2026-03-14T14:35:10Z,7003.64659,6998.57737
2026-03-14T14:36:10Z,7055.99917,7050.8698
2026-03-14T14:37:10Z,7118.63314,7113.44893
2026-03-14T14:38:10Z,7191.25068,7186.01689
2026-03-14T14:39:10Z,7273.51539,7268.23711
2026-03-14T14:40:10Z,7365.05727,7359.73942
2026-03-14T14:41:10Z,7465.47788,7460.12513
2026-03-14T14:42:10Z,7574.35519,7568.97189
2026-03-14T14:43:10Z,7691.24821,7685.83842
2026-03-14T14:44:10Z,7815.70128,7810.26872
2026-03-14T14:45:10Z,7947.2478,7941.79588
2026-03-14T14:46:10Z,8085.41357,8079.94533
2026-03-14T14:47:10Z,8229.71953,8224.23771
2026-03-14T14:48:10Z,8379.68406,8374.1911
2026-03-14T14:49:10Z,8534.82481,8529.32283
2026-03-14T14:50:10Z,8694.66006,8689.15093
2026-03-14T14:51:10Z,8858.70971,8853.19506
2026-03-14T14:52:10Z,9026.49598,9020.97719
2026-03-14T14:53:10Z,9197.54365,9192.02193
2026-03-14T14:54:10Z,9371.38016,9365.85653
2026-03-14T14:55:10Z,9547.53545,9542.01079
2026-03-14T14:56:10Z,9725.54152,9720.01658
2026-03-14T14:57:10Z,9904.93189,9899.40732
2026-03-14T14:58:10Z,10085.2408,10079.7171
2026-03-14T14:59:10Z,10266.0022,10260.48
2026-03-14T15:00:10Z,10446.7488,10441.2287
2026-03-14T15:01:10Z,10627.0111,10621.4935
2026-03-14T15:02:10Z,10806.3155,10800.801
2026-03-14T15:03:10Z,10984.1834,10978.6726
2026-03-14T15:04:10Z,11160.1294,11154.6231
2026-03-14T15:05:10Z,11333.6604,11328.1594
2026-03-14T15:06:10Z,11504.2732,11498.7787
2026-03-14T15:07:10Z,11671.4542,11665.9673
2026-03-14T15:08:10Z,11834.6772,11829.1995
2026-03-14T15:09:10Z,11993.4032,11987.9365
2026-03-14T15:10:10Z,12147.0792,12141.6257
2026-03-14T15:11:10Z,12295.1386,12289.7009
2026-03-14T15:12:10Z,12437.0011,12431.5821
2026-03-14T15:13:10Z,12572.0743,12566.6775
2026-03-14T15:14:10Z,12699.7556,12694.385
2026-03-14T15:15:10Z,12819.4355,12814.0954
2026-03-14T15:16:10Z,12930.5015,12925.1971
2026-03-14T15:17:10Z,13032.344,13027.0807
2026-03-14T15:18:10Z,13124.3628,13119.1467
2026-03-14T15:19:10Z,13205.9752,13200.8126
2026-03-14T15:20:10Z,13276.6245,13271.5223
2026-03-14T15:21:10Z,13335.7906,13330.7557
2026-03-14T15:22:10Z,13382.9993,13378.0391
2026-03-14T15:23:10Z,13417.8333,13412.955
2026-03-14T15:24:10Z,13439.9417,13435.1524
2026-03-14T15:25:10Z,13449.0487,13444.2382
2026-03-14T15:26:10Z,13444.9607,13440.0579
2026-03-14T15:27:10Z,13427.5717,13422.5826
2026-03-14T15:28:10Z,13396.8661,13391.7971
2026-03-14T15:29:10Z,13352.9188,13347.7767
2026-03-14T15:30:10Z,13295.8932,13290.6851
2026-03-14T15:31:10Z,13226.0367,13220.7698
2026-03-14T15:32:10Z,13143.6741,13138.3556
2026-03-14T15:33:10Z,13049.1997,13043.8363
2026-03-14T15:34:10Z,12943.0679,12937.6664
2026-03-14T15:35:10Z,12825.784,12820.3506
2026-03-14T15:36:10Z,12697.8942,12692.4345
2026-03-14T15:37:10Z,12559.9762,12554.4955
2026-03-14T15:38:10Z,12412.6308,12407.1338
2026-03-14T15:39:10Z,12256.4737,12250.9645
2026-03-14T15:40:10Z,12092.1292,12086.6113
2026-03-14T15:41:10Z,11920.2239,11914.7004
2026-03-14T15:42:10Z,11741.3827,11735.8562
2026-03-14T15:43:10Z,11556.2251,11550.6975
2026-03-14T15:44:10Z,11365.3622,11359.8353
2026-03-14T15:45:10Z,11169.3957,11163.8707
2026-03-14T15:46:10Z,10968.9167,10963.3946
2026-03-14T15:47:10Z,10764.5057,10758.9869
2026-03-14T15:48:10Z,10556.7327,10551.2176
2026-03-14T15:49:10Z,10346.1591,10340.6477
2026-03-14T15:50:10Z,10133.3384,10127.8306
2026-03-14T15:51:10Z,9918.81879,9913.31433
2026-03-14T15:52:10Z,9703.14562,9697.64412
2026-03-14T15:53:10Z,9486.86399,9481.36497
2026-03-14T15:54:10Z,9270.52215,9265.02515
2026-03-14T15:55:10Z,9054.67509,9049.17961
2026-03-14T15:56:10Z,8839.88831,8834.39398
2026-03-14T15:57:10Z,8626.74209,8621.24862
2026-03-14T15:58:10Z,8415.83576,8410.34307
2026-03-14T15:59:10Z,8207.79223,8202.30048
2026-03-14T16:00:10Z,8003.26261,7997.77231
2026-03-14T16:01:10Z,7802.93066,7797.44271
2026-03-14T16:02:10Z,7607.51703,7602.03284
2026-03-14T16:03:10Z,7417.78295,7412.30453
2026-03-14T16:04:10Z,7234.5332,7229.06328
2026-03-14T16:05:10Z,7058.61781,7053.1599
2026-03-14T16:06:10Z,6890.93213,6885.49068
2026-03-14T16:07:10Z,6732.41476,6726.99523
2026-03-14T16:08:10Z,6584.04273,6578.65166
2026-03-14T16:09:10Z,6446.8233,6441.4684
2026-03-14T16:10:10Z,6321.78208,6316.47223
2026-03-14T16:11:10Z,6209.94692,6204.69212
2026-03-14T16:12:10Z,6112.32757,6107.13888
2026-03-14T16:13:10Z,6029.89165,6024.78099
2026-03-14T16:14:10Z,5963.53747,5958.5174
2026-03-14T16:15:10Z,5914.0654,5909.14877
