sample_id,satellite_id,position_error_m,velocity_error_mps,delta_v_mps,success
63,SAT-2,295.945577638242,0.0053895116822933855,0.019090695832212,True
63,SAT-3,195.95180312683547,0.00589776869989767,0.014969611437251163,True
64,SAT-1,414.50695633946106,0.0026262820036151813,0.021816418871182824,True
64,SAT-2,284.9222008006992,0.010327111078826296,0.023517953708488297,True
64,SAT-3,581.4661227759731,0.008899165456615793,0.035818893362910845,True
65,SAT-1,196.57543863509628,0.00783951622592141,0.01694023097754624,True
65,SAT-2,306.4104828056515,0.0026079247362413185,0.01679359523650296,True
65,SAT-3,427.3891016199712,0.004251807672560302,0.024038340154966375,True
66,SAT-1,484.1117578661889,0.005459626867254249,0.02787220824994818,True
66,SAT-2,139.1266971539698,0.011748260931417865,0.01818931172558313,True
66,SAT-3,373.44927498522736,0.0031959038899629115,0.020485222176316032,True
67,SAT-1,334.86512122686935,0.0012099056946315975,0.016712920566245917,True
67,SAT-2,879.4790998156374,0.0015762246738039482,0.042292849665268646,True
67,SAT-3,493.02492933526844,0.012039993945262149,0.034865222155228276,True
68,SAT-1,205.81942607306277,0.007737535788070131,0.017266212921082297,True
68,SAT-2,400.1713477185852,0.005592553184756033,0.024119004468023866,True
68,SAT-3,345.49879186820084,0.006272283918443303,0.022267598356785937,True
69,SAT-1,398.79961785261423,0.004399806002032812,0.022862751272987175,True
69,SAT-2,389.03259895879734,0.003741354874005547,0.021752123344320237,True
69,SAT-3,271.9205569036924,0.0075318772698484415,0.020120791941315684,True
70,SAT-1,282.2039701614084,0.009390639988527162,0.022455638607110882,True
70,SAT-2,159.9193886928546,0.005178419270225883,0.012582094672672855,True
70,SAT-3,198.45940321114253,0.0058881829831072315,0.015076118316956422,True
71,SAT-1,345.3677415609848,0.008196969975256386,0.024186217269746423,True
71,SAT-2,949.3759097607086,0.00982726568818085,0.05377985410302848,True
71,SAT-3,440.5408414970138,0.01011723461225525,0.0305126439408207,True
72,SAT-1,338.16373975266356,0.005050207696977178,0.02070593638923012,True
72,SAT-2,512.5943551862275,0.009866043458169571,0.033597263605680106,True
72,SAT-3,138.9446042492726,0.007999928084693563,0.014432548651789516,True
73,SAT-1,454.8777863408499,0.003961181350400579,0.025020338125439925,True
73,SAT-2,493.64064294437077,0.013237182171142767,0.03609091564078956,True
73,SAT-3,239.9711966883739,0.015292887191563935,0.02640266481602569,True
74,SAT-1,404.7616355292505,0.0026664155317836845,0.021405380139619356,True
74,SAT-2,584.0208576968008,0.003115698941246246,0.030153701612394432,True
74,SAT-3,209.53835556964825,0.0039720340120231465,0.013672883806914268,True
75,SAT-1,479.62902217255635,0.017106312740818835,0.039311360063622375,True
75,SAT-2,166.8639216071246,0.012188250036985288,0.019913431592870685,True
75,SAT-3,205.7872704625621,0.006298230611241442,0.01582541905858228,True
76,SAT-1,62.47361215777418,0.0058816761579221005,0.008773973017078312,True
76,SAT-2,201.21388887370185,0.00410435230472487,0.013419810122951806,True
76,SAT-3,633.5076255233383,0.007922903782460631,0.03725196051965222,True
77,SAT-1,743.2461525143696,0.0075772086323681485,0.04198675273025562,True
77,SAT-2,402.7351320240013,0.007743163227053889,0.026388308228165062,True
77,SAT-3,704.1928456342594,0.012391440488295349,0.044992961119511066,True
78,SAT-1,364.91065103740925,0.005805168381378955,0.022699180003481235,True
78,SAT-2,483.23518641722956,0.010802647381262272,0.03317464675243031,True
78,SAT-3,117.23805504239758,0.0074938712943460346,0.012921559027790366,True
79,SAT-1,922.9454118883666,0.0071863464986528704,0.04991530075274392,True
79,SAT-2,511.5414970753611,0.008674966879323237,0.03235744359577514,True
79,SAT-3,375.47099396274905,0.013867866348266672,0.031250782735430985,True
80,SAT-1,687.8249332235107,0.008457911762306303,0.04030165867080217,True
80,SAT-2,297.5553299385661,0.0038697544576155353,0.017645464176993596,True
80,SAT-3,422.7948606813218,0.01057670707852797,0.030150543221181755,True
81,SAT-1,534.1263751798206,0.009411915283607058,0.03413998820859875,True
81,SAT-2,368.2758273199825,0.007227117995499341,0.024276924815868902,True
81,SAT-3,362.36051402128464,0.0017101435755732827,0.01848609329878091,True
82,SAT-1,341.89473878346405,0.006936965548853809,0.022765425677717884,True
82,SAT-2,416.18777426604055,0.005745292534084583,0.025013245046401275,True
82,SAT-3,673.4424792559139,0.012710120687751418,0.04388801324589558,True
83,SAT-1,582.5890219734704,0.005879739534018588,0.03285145351427185,True
83,SAT-2,120.09513695591556,0.009097615516470491,0.014657575560725842,True
83,SAT-3,334.74018401811793,0.012165088375396774,0.02766231911697631,True
84,SAT-1,308.68419028828345,0.008128963712882926,0.022419898448451603,True
84,SAT-2,301.1259503722638,0.0049600344944101225,0.018901050715348262,True
84,SAT-3,467.8387250411452,0.010890751537059306,0.03254995177044566,True
85,SAT-1,397.6606165712119,0.0010802043917427805,0.019490418121891482,True
85,SAT-2,239.08010799415197,0.0050107977166607975,0.016079321234908572,True
85,SAT-3,506.50573834127067,0.007819874942836182,0.03126921468085797,True
86,SAT-1,293.3750366939391,0.00574671611565024,0.01932889374036964,True
86,SAT-2,753.691887421663,0.007835213599405824,0.042728356535593925,True
86,SAT-3,289.1357028415918,0.006988458894771137,0.02037437106336335,True
87,SAT-1,388.21165010708876,0.006320089514486558,0.024292851093518444,True
87,SAT-2,365.69671895146405,0.00970723397634166,0.026637637631502033,True
87,SAT-3,331.355650422815,0.0020280821286610775,0.017368621500087698,True
88,SAT-1,339.3265264280925,0.01169832503858973,0.02740788644729772,True
88,SAT-2,336.2617228924305,0.007627726591386585,0.023195398947517626,True
88,SAT-3,408.25086680300393,0.0033937139772542827,0.02229421706998595,True
89,SAT-1,559.3396957115722,0.003976706000837352,0.029872062283780507,True
89,SAT-2,381.81893000601485,0.007947587838483752,0.02562439015357703,True
89,SAT-3,647.3397919520304,0.016364884322839897,0.0463343191354339,True
90,SAT-1,463.56660588744614,0.0077955072862584225,0.029256924225492042,True
90,SAT-2,355.1477216117685,0.006689639166337562,0.023131663315030547,True
90,SAT-3,517.1809019181936,0.007930152322813135,0.03187371259680358,True
91,SAT-1,202.71701940229786,0.00692750292710915,0.016312550121659976,True
91,SAT-2,278.0708535744564,0.00889119680325888,0.021764847431705935,True
91,SAT-3,217.09887564220463,0.011445415595947668,0.021496289468271958,True
92,SAT-1,312.1388325064712,0.018977782306960702,0.03342865418226029,True
92,SAT-2,148.34533103438727,0.007906508765683131,0.014774348165423282,True
92,SAT-3,345.7532255226272,0.007900099432573393,0.023907193206769095,True
93,SAT-1,756.1500072993307,0.00468507615718927,0.03969202093956569,True
93,SAT-2,340.59383350235186,0.006986118830999611,0.022754351863515904,True
93,SAT-3,317.54288392556253,0.00478287166268896,0.019483931103687225,True
94,SAT-1,417.6297335909266,0.003915942724005603,0.02325065261247443,True
94,SAT-2,222.99394724872548,0.00609383709429005,0.01641763094839771,True
94,SAT-3,229.392265105971,0.0057824703289161335,0.016402482602340715,True
95,SAT-1,312.44124772462703,0.002719434839540184,0.01718430741938403,True
95,SAT-2,316.07590756982415,0.002426835312174689,0.01705997918114803,True
95,SAT-3,390.7082564693863,0.005291603768396601,0.023379948975312634,True
96,SAT-1,369.27660661819436,0.012836803540025527,0.0299329427353123,True
96,SAT-2,622.6682511852381,0.006032056691776675,0.03485929054294511,True
96,SAT-3,552.7596959812563,0.00469182502790311,0.030282551693702014,True
97,SAT-1,398.86559192339695,0.010384154591534174,0.028850154217617364,True
97,SAT-2,620.007670427168,0.010786062720447855,0.03949012153652045,True
97,SAT-3,524.7227221979629,0.007846497059151754,0.03213921567942781,True
98,SAT-1,475.8637933650304,0.007144315673248544,0.029175046847555508,True
98,SAT-2,566.4607801086271,0.01104265801789963,0.03726769413403977,True
98,SAT-3,121.36348634441106,0.008638637104266355,0.014257317027618718,True
99,SAT-1,536.3223674245606,0.00856450217306874,0.03339424140568729,True
99,SAT-2,353.6204980341216,0.0063702325845710435,0.0227415519380026,True
99,SAT-3,399.17256535713926,0.010332755070081846,0.028812966429208664,True
100,SAT-1,315.338606726759,0.0062250003797012805,0.020824009950384567,True
100,SAT-2,274.06292609421916,0.003970403538878848,0.016658501969166774,True
100,SAT-3,297.20453795764575,0.00863006699120348,0.022389536341094488,True
101,SAT-1,149.11092554070407,0.0036869451448787614,0.010590228734726172,True
101,SAT-2,377.21628558258146,0.01025283662202127,0.027716553547140782,True
101,SAT-3,295.6581298300427,0.009062928691574258,0.022750805072594752,True
102,SAT-1,741.5495890453726,0.00813298376515673,0.04246398325799805,True
102,SAT-2,390.35354914760825,0.010174600789193787,0.028246524360842316,True
102,SAT-3,126.06890478267914,0.00447147308046281,0.01030799645003129,True
103,SAT-1,273.4877578233846,0.005939644050870028,0.018601114320471165,True
