sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
79,1.0895349371597447,2.2875842575191965,0.006666666666666667,-0.025087933987379074,-0.025087933987379074,0.002837378553522683,0.0003801695289741756,0.002837378553522683,True
80,1.4654400461694754,2.0596489508262783,0.006666666666666667,-0.03038140758872032,-0.03038140758872032,0.003436056283989346,0.00046038407437428417,0.003436056283989346,True
81,0.7491099805200935,2.1848181292217737,0.006666666666666667,-0.01647432055324316,-0.01647432055324316,0.0018632017086898196,0.0002496432896121928,0.0018632017086898196,True
82,1.2669920752097419,2.2043834302229786,0.006666666666666667,-0.028113030828535557,-0.028113030828535557,0.003179508843188852,0.00042601026140260084,0.003179508843188852,True
83,1.1701723093136362,2.259616045367416,0.006666666666666667,-0.026615283451974392,-0.026615283451974392,0.0030101176866310603,0.0004033141864918296,0.0030101176866310603,True
84,0.6513073077712512,2.1703796657922423,0.006666666666666667,-0.014228801243007183,-0.014228801243007183,0.001609239577571847,0.0002156158724229955,0.001609239577571847,True
85,0.6308313527645083,2.219514352628593,0.006666666666666667,-0.014093467965722084,-0.014093467965722084,0.001593933635437337,0.0002135650876221594,0.001593933635437337,True
86,0.9197642285619994,2.3760145444086946,0.006666666666666667,-0.02199744526296854,-0.02199744526296854,0.0024878524830522007,0.0003333378640875905,0.0024878524830522007,True
87,0.9280569339709097,2.289443251528,0.006666666666666667,-0.021387062966823578,-0.021387062966823578,0.0024188198736616044,0.0003240884480858735,0.0024188198736616044,True
88,1.2263222982807207,2.1439622060896757,0.006666666666666667,-0.026464786380529404,-0.026464786380529404,0.002993096869826492,0.00040103363217548196,0.002993096869826492,True
89,1.2968214408590462,2.2823803715072257,0.006666666666666667,-0.02979304175823927,-0.02979304175823927,0.0033695137020947224,0.00045146828765833927,0.0033695137020947224,True
90,1.1870135698854405,2.2060520134173065,0.006666666666666667,-0.026358340866863728,-0.026358340866863728,0.0029810581548922045,0.00039942061068409855,0.0029810581548922045,True
91,0.9252563168462918,2.336958384858815,0.006666666666666667,-0.02176505047827959,-0.02176505047827959,0.0024615692347446333,0.00032981627190645777,0.0024615692347446333,True
92,1.2294412919336166,2.2257148783283855,0.006666666666666667,-0.027543806470930576,-0.027543806470930576,0.0031151311421664966,0.0004173845388166162,0.0031151311421664966,True
93,0.8332121739891803,2.132557193781672,0.006666666666666667,-0.017885576002299786,-0.017885576002299786,0.0020228110383668043,0.00027102873485278255,0.0020228110383668043,True
94,1.1746834493167206,2.0363813381697256,0.006666666666666667,-0.02407834306359291,-0.02407834306359291,0.002723196515855961,0.00036487071330392373,0.002723196515855961,True
95,0.9708323713040244,2.126863753326335,0.006666666666666667,-0.020784067921340466,-0.020784067921340466,0.002350622697663923,0.0003149509686176443,0.002350622697663923,True
96,1.223213719843592,2.1139413056283765,0.006666666666666667,-0.02602806594222784,-0.02602806594222784,0.002943704979166867,0.00039441580115540147,0.002943704979166867,True
97,1.0914219266096732,2.1907054518077422,0.006666666666666667,-0.024067074060440063,-0.024067074060440063,0.0027219219247160173,0.0003646999356991147,0.0027219219247160173,True
98,1.1848678032294198,2.2059773629412742,0.006666666666666667,-0.026309802196919918,-0.026309802196919918,0.002975568631882383,0.0003986850904362466,0.002975568631882383,True
99,0.7092686518642333,2.2570467541182637,0.006666666666666667,-0.01611379999667406,-0.01611379999667406,0.001822427892232962,0.00024418016148019286,0.001822427892232962,True
100,0.9820026738862648,2.2360508238200874,0.006666666666666667,-0.0221024788916111,-0.0221024788916111,0.002499731439132349,0.000334929480099521,0.002499731439132349,True
101,0.9788336008347901,2.175901774144182,0.006666666666666667,-0.021438519470393658,-0.021438519470393658,0.0024246394558031367,0.00032486819169774586,0.0024246394558031367,True
102,0.9884333966826286,2.106251350677627,0.006666666666666667,-0.02095580007880926,-0.02095580007880926,0.00237004511682034,0.0003175533044720078,0.00237004511682034,True
103,1.3184379877626329,2.1584733085694103,0.006666666666666667,-0.02864527702331543,-0.02864527702331543,0.0032397044647386256,0.00043407564311293814,0.0032397044647386256,True
104,0.8097188520701519,2.3111853660337576,0.006666666666666667,-0.01883717067539692,-0.01883717067539692,0.002130433854405213,0.00028544870543774353,0.002130433854405213,True
105,0.8024476440853684,2.376929522669565,0.006666666666666667,-0.019199046306312084,-0.019199046306312084,0.0021713609820494507,0.00029093237515092247,0.0021713609820494507,True
106,1.5528962546557101,2.2208088659659397,0.006666666666666667,-0.03471364825963974,-0.03471364825963974,0.003926021133359664,0.000526032595530461,0.003926021133359664,True
107,1.1605006481187903,2.1270429168816802,0.006666666666666667,-0.024846674874424934,-0.024846674874424934,0.0028100927442060507,0.0003765136074677891,0.0028100927442060507,True
