sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
106,1.5528962546557101,2.2208088659659397,0.006666666666666667,-0.03522682189941406,-0.03522682189941406,0.003984059683742303,0.0005338089595034383,0.003984059683742303,True
107,1.1605006481187903,2.1270429168816802,0.006666666666666667,-0.02521398477256298,-0.02521398477256298,0.0028516345117928954,0.0003820796304422837,0.0028516345117928954,True
108,1.0778159162544103,2.2202141357405614,0.006666666666666667,-0.024443269707262516,-0.024443269707262516,0.002764468638664385,0.00037040060760313974,0.002764468638664385,True
109,1.2678944117219253,2.2788711144749296,0.006666666666666667,-0.029513634741306305,-0.029513634741306305,0.00333791344331883,0.0004472342895267265,0.00333791344331883,True
110,1.0934502871524354,2.3164444053920206,0.006666666666666667,-0.02587264124304056,-0.02587264124304056,0.0029261267589206323,0.0003920605624781659,0.0029261267589206323,True
111,0.4201355647381091,2.211688104698647,0.006666666666666667,-0.00949146319180727,-0.00949146319180727,0.0010734591762013813,0.00014382870022148535,0.0010734591762013813,True
112,0.7213295129354569,2.3359004589643986,0.006666666666666667,-0.0172110702842474,-0.0172110702842474,0.0019465261458617759,0.00026080761310098936,0.0019465261458617759,True
113,0.829518809421289,2.3350698398086216,0.006666666666666667,-0.019785450771450996,-0.019785450771450996,0.0022376817411801217,0.00029981844068088646,0.0022376817411801217,True
114,1.0950919475076697,2.0835083515011004,0.006666666666666667,-0.02330588921904564,-0.02330588921904564,0.002635833952415826,0.00035316533668021654,0.002635833952415826,True
115,0.8826077406125505,2.1803871040065625,0.006666666666666667,-0.019657178781926632,-0.019657178781926632,0.002223174507168679,0.00029787467173472275,0.002223174507168679,True
116,1.0873662840745688,2.225090927889799,0.006666666666666667,-0.024714024737477303,-0.024714024737477303,0.002795090266393879,0.00037450348269391364,0.002795090266393879,True
117,1.2407451705802899,2.075693911933329,0.006666666666666667,-0.026306661777198315,-0.026306661777198315,0.0029752132722141674,0.0003986374771498509,0.0029752132722141674,True
118,0.6992449318301062,2.2716074214742337,0.006666666666666667,-0.016224916093051434,-0.016224916093051434,0.0018349947468425738,0.00024586394639204104,0.0018349947468425738,True
119,0.9109598283949847,2.216754530443446,0.006666666666666667,-0.020627028308808804,-0.020627028308808804,0.002332861910640329,0.00031257126851432627,0.002332861910640329,True
120,0.7996041335472072,2.2183553176902486,0.006666666666666667,-0.018118656240403652,-0.018118656240403652,0.002049171734204758,0.00027456070393308183,0.002049171734204758,True
121,1.1134364457556007,2.1563075695794054,0.006666666666666667,-0.0245242640376091,-0.0245242640376091,0.0027736288880650657,0.0003716279544778172,0.0027736288880650657,True
122,0.7455021084212932,2.262848113090531,0.006666666666666667,-0.01723154168576002,-0.01723154168576002,0.0019488414239577302,0.0002611178283812488,0.0019488414239577302,True
123,1.0216627672619656,2.060523834788465,0.006666666666666667,-0.021503296680748463,-0.021503296680748463,0.002431965556656789,0.00032584978800511647,0.002431965556656789,True
124,1.0028258387337785,2.1405893912074974,0.006666666666666667,-0.02192697487771511,-0.02192697487771511,0.002479882433297246,0.0003322699875233301,0.002479882433297246,True
125,0.980592986195916,2.1875018282792253,0.006666666666666667,-0.021910740062594414,-0.021910740062594414,0.0024780463322777255,0.00033202397535168194,0.0024780463322777255,True
126,1.623000514016495,1.9820956681863606,0.006666666666666667,-0.03285966347903013,-0.03285966347903013,0.003716340345265054,0.000497938266578163,0.003716340345265054,True
127,0.856478731322246,2.2112007811751107,0.006666666666666667,-0.019344815984368324,-0.019344815984368324,0.0021878471174802392,0.00029314128954958317,0.0021878471174802392,True
128,1.2967943950059915,2.0228089985320494,0.006666666666666667,-0.026794511824846268,-0.026794511824846268,0.0030303878169997303,0.00040603010393785923,0.0030303878169997303,True
129,0.746850763940596,2.2630805403116296,0.006666666666666667,-0.017264487221837044,-0.017264487221837044,0.0019525675373131969,0.00026161707609618395,0.0019525675373131969,True
