time_utc,triangle_area_m2,triangle_aspect_ratio,side_length_1_m,side_length_2_m,side_length_3_m
2026-03-21T07:40:41Z,15579428.5726678,1.00046629955156,5997.2061347863,5997.57891449287,6000.00262931754
2026-03-21T07:40:42Z,15578843.1330502,1.00049470365566,5997.03605936682,5997.41085171094,6000.0028150285
2026-03-21T07:40:43Z,15578239.1034565,1.00052400544126,5996.86061897418,5997.23742013014,6000.00300656901
2026-03-21T07:40:44Z,15577616.4852215,1.00055420504712,5996.67981400685,5997.05862015188,6000.00320422572
2026-03-21T07:40:45Z,15576975.2787605,1.00058530256749,5996.49364480709,5996.87445206451,6000.00340793332
2026-03-21T07:40:46Z,15576315.484841,1.00061729812949,5996.30211166866,5996.68491629834,6000.00361774604
2026-03-21T07:40:47Z,15575637.1037965,1.00065019181894,5996.10521497025,5996.49001314947,6000.00383352652
2026-03-21T07:40:48Z,15574940.1369058,1.00068398378846,5995.90295510173,5996.28974307593,6000.00405552021
2026-03-21T07:40:49Z,15574224.584345,1.00071867412052,5995.69533245222,5996.08410635933,6000.00428352218
2026-03-21T07:40:50Z,15573490.4470008,1.00075426293309,5995.48234749991,5995.87310333969,6000.00451760065
2026-03-21T07:40:51Z,15572737.7254924,1.00079075036016,5995.26400054093,5995.65673450919,6000.00475770864
2026-03-21T07:40:52Z,15571966.421037,1.00082813653896,5995.04029209917,5995.43500026933,6000.00500401762
2026-03-21T07:40:53Z,15571176.5339816,1.00086642158138,5994.81122254621,5995.20790101411,6000.00525636574
2026-03-21T07:40:54Z,15570368.0653381,1.00090560562565,5994.57679235867,5994.97543719235,6000.00551482521
2026-03-21T07:40:55Z,15569541.0161227,1.00094568881622,5994.33700200277,5994.73760927766,6000.00577946619
2026-03-21T07:40:56Z,15568695.3869385,1.00098667128276,5994.09185190858,5994.49441770454,6000.00605020511
2026-03-21T07:40:57Z,15567831.178989,1.00102855317406,5993.84134262684,5994.24586293743,6000.00632716459
2026-03-21T07:40:58Z,15566948.3930448,1.00107133463291,5993.585474607,5993.99194546766,6000.00661030126
2026-03-21T07:40:59Z,15566047.0297427,1.00111501579113,5993.32424831868,5993.73266577336,6000.00689949691
2026-03-21T07:41:00Z,15565127.090128,1.00115959680198,5993.05766429988,5993.46802434245,6000.0071948015
2026-03-21T07:41:01Z,15564188.5754672,1.00120507782029,5992.78572316594,5993.19802166524,6000.00749632269
2026-03-21T07:41:02Z,15563231.4869942,1.00125145902453,5992.50842542377,5992.92265832756,6000.00780417232
2026-03-21T07:41:03Z,15562255.8253022,1.001298740552,5992.22577158846,5992.64193481343,6000.00811819478
2026-03-21T07:41:04Z,15561261.5916762,1.00134692258853,5991.9377621498,5992.35585180599,6000.0084384707
2026-03-21T07:41:05Z,15560248.7870445,1.00139600527883,5991.64439775005,5992.06440976191,6000.00876495817
2026-03-21T07:41:06Z,15559217.4124948,1.0014459887853,5991.34567901196,5991.76760920204,6000.00909767269
2026-03-21T07:41:07Z,15558167.4691802,1.00149687329071,5991.04160647596,5991.46545076654,6000.00943664022
2026-03-21T07:41:08Z,15557098.9581515,1.00154865896537,5990.73218072707,5991.15793506066,6000.00978182791
2026-03-21T07:41:09Z,15556011.8805309,1.00160134597173,5990.41740244797,5990.84506262135,6000.01013322439
2026-03-21T07:41:10Z,15554906.2375976,1.00165493450431,5990.09727223055,5990.52683410505,6000.01049089057
2026-03-21T07:41:11Z,15553782.0309495,1.00170942476701,5989.77179073332,5990.2032502019,6000.01085498112
2026-03-21T07:41:12Z,15552639.2611396,1.00176481690506,5989.44095858726,5989.87431144253,6000.01122524282
2026-03-21T07:41:13Z,15551477.929633,1.00182111112226,5989.10477645373,5989.5400185129,6000.01160177448
2026-03-21T07:41:14Z,15550298.0379882,1.00187830761648,5988.76324507196,5989.20037207158,6000.01198468848
2026-03-21T07:41:15Z,15549099.5871966,1.00193640658172,5988.41636502542,5988.85537282279,6000.01237388871
2026-03-21T07:41:16Z,15547882.578622,1.00199540820363,5988.06413708013,5988.50502140957,6000.01276938311
2026-03-21T07:41:17Z,15546647.0136115,1.00205531269284,5987.70656190623,5988.14931854687,6000.0131712039
2026-03-21T07:41:18Z,15545392.8936857,1.00211612026112,5987.34364022704,5987.7882649756,6000.01357941439
2026-03-21T07:41:19Z,15544120.2199994,1.0021778310971,5986.97537280122,5987.42186133162,6000.01399394568
2026-03-21T07:41:20Z,15542828.994079,1.00224044542177,5986.60176034855,5987.05010838904,6000.01441485449
2026-03-21T07:41:21Z,15541519.217294,1.00230396344327,5986.22280361563,5986.67300689326,6000.01484211842
2026-03-21T07:41:22Z,15540190.8911349,1.00236838538046,5985.83850336578,5986.29055760105,6000.01527576693
2026-03-21T07:41:23Z,15538844.0169874,1.00243371144546,5985.44886038186,5985.90276124879,6000.01571577955
2026-03-21T07:41:24Z,15537478.5964894,1.00249994186536,5985.05387547128,5985.50961861902,6000.01616222102
2026-03-21T07:41:25Z,15536094.6311302,1.00256707686726,5984.65354941177,5985.11113050695,6000.01661509702
2026-03-21T07:41:26Z,15534692.1222716,1.00263511666226,5984.24788303051,5984.70729766913,6000.01707433819
2026-03-21T07:41:27Z,15533271.0714822,1.00270406148973,5983.83687711453,5984.29812093254,6000.01753997479
2026-03-21T07:41:28Z,15531831.4803812,1.00277391158387,5983.42053249332,5983.88360113836,6000.01801201958
2026-03-21T07:41:29Z,15530373.3507582,1.00284466718694,5982.99885004653,5983.46373911698,6000.01849055473
2026-03-21T07:41:30Z,15528896.6841806,1.00291632853302,5982.57183064168,5983.03853568207,6000.01897557221
2026-03-21T07:41:31Z,15527401.4820687,1.00298889586126,5982.13947507973,5982.60799170423,6000.01946699829
2026-03-21T07:41:32Z,15525887.746167,1.00306236941064,5981.70178429601,5982.172108013,6000.0199648638
2026-03-21T07:41:33Z,15524355.478264,1.00313674944041,5981.25875915021,5981.73088553268,6000.02046921594
2026-03-21T07:41:34Z,15522804.6800357,1.00321203619419,5980.81040057312,5981.28432511259,6000.02098005035
2026-03-21T07:41:35Z,15521235.3530747,1.0032882299279,5980.35670942217,5980.83242766627,6000.0214973336
2026-03-21T07:41:36Z,15519647.4992455,1.00336533089899,5979.89768665413,5980.3751940957,6000.02202111184
2026-03-21T07:41:37Z,15518041.1203792,1.00344333936906,5979.4333332083,5979.9126253331,6000.02255140921
2026-03-21T07:41:38Z,15516416.2181055,1.00352225559408,5978.96365000914,5979.44472229622,6000.02308817217
2026-03-21T07:41:39Z,15514772.7945245,1.00360207985144,5978.48863805086,5978.97148594707,6000.02363151608
2026-03-21T07:41:40Z,15513110.8512497,1.00368281240024,5978.00829827916,5978.49291721132,6000.02418136882
