sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
172,1.026668435578772,2.151251076966425,0.006666666666666667,-0.030854624696075916,-0.030854624696075916,0.004361969805728574,0.0005844436951793402,0.004361969805728574,True
173,1.1552037567506832,2.256793752540692,0.006666666666666667,-0.036420795135200024,-0.036420795135200024,0.005148868573240432,0.0006898772593486094,0.005148868573240432,True
174,0.8649383989392897,2.102365940145952,0.006666666666666667,-0.025403435342013836,-0.025403435342013836,0.0035913259753088036,0.000481188068025254,0.0035913259753088036,True
175,1.0631431991713969,2.2159989943960965,0.006666666666666667,-0.03291245549917221,-0.03291245549917221,0.004652888746987874,0.000623422814384602,0.004652888746987874,True
176,0.8195942875950555,2.1692442819044158,0.006666666666666667,-0.02483741194009781,-0.02483741194009781,0.003511306363992324,0.00047046654554630453,0.003511306363992324,True
177,0.6298174808339623,2.126642220403373,0.006666666666666667,-0.01871147844940424,-0.01871147844940424,0.0026452728734622476,0.000354430021705691,0.0026452728734622476,True
178,0.814344001715065,2.2201569968740746,0.006666666666666667,-0.025257510133087635,-0.025257510133087635,0.003570696327058249,0.00047842398014964104,0.003570696327058249,True
179,1.3473055187362466,2.1195072502424543,0.006666666666666667,-0.03989329840987921,-0.03989329840987921,0.005639782138066502,0.00075565289526975,0.005639782138066502,True
180,0.9729267973707109,2.107131904089531,0.006666666666666667,-0.028639856725931168,-0.028639856725931168,0.004048864384128313,0.000542491894105335,0.004048864384128313,True
181,0.8594135159267767,2.041813163960157,0.006666666666666667,-0.02451416663825512,-0.02451416663825512,0.003465608602825122,0.0004643436768453549,0.003465608602825122,True
182,0.8894924919266236,2.0638585745190206,0.006666666666666667,-0.025646090507507324,-0.025646090507507324,0.0036256305561780133,0.0004857844079582927,0.0036256305561780133,True
183,0.9751171989259568,1.966074011313161,0.006666666666666667,-0.026782779023051262,-0.026782779023051262,0.0037863261412977964,0.0005073153964220529,0.0037863261412977964,True
184,1.1748383501028474,2.273488316996977,0.006666666666666667,-0.03731382731348276,-0.03731382731348276,0.005275117917456757,0.0007067929273917158,0.005275117917456757,True
185,1.0747875792901522,2.272202342876397,0.006666666666666667,-0.03411682415753603,-0.03411682415753603,0.004823152422175225,0.0006462357947382543,0.004823152422175225,True
186,0.6841219556233933,2.3374360174044666,0.006666666666666667,-0.02233943622559309,-0.02233943622559309,0.0031581633500726587,0.00042315026020408973,0.0031581633500726587,True
187,1.0873364480626997,2.125608757723432,0.006666666666666667,-0.03228837810456753,-0.03228837810456753,0.00456466181293556,0.0006116016240397812,0.00456466181293556,True
188,0.9937284873012123,2.1385036791208187,0.006666666666666667,-0.029687710106372833,-0.029687710106372833,0.004197001177467569,0.0005623401779649599,0.004197001177467569,True
189,1.0718004353878807,2.2396138540209845,0.006666666666666667,-0.03353405185043812,-0.03353405185043812,0.004740764841981948,0.0006351969971423135,0.004740764841981948,True
190,1.0526516475802148,2.3684349592621112,0.006666666666666667,-0.03482932783663273,-0.03482932783663273,0.00492388023748994,0.0006597319304777912,0.00492388023748994,True
191,0.7174926193444295,2.451697795298254,0.006666666666666667,-0.02457442320883274,-0.02457442320883274,0.0034741271621348273,0.0004654850461125218,0.0034741271621348273,True
192,1.1756584201249831,2.2431088664188734,0.006666666666666667,-0.036840920336544514,-0.036840920336544514,0.005208262301788476,0.0006978351984745315,0.005208262301788476,True
193,0.847412919738511,2.056260504295407,0.006666666666666667,-0.02434289176017046,-0.02434289176017046,0.003441395124505563,0.0004610994052496087,0.003441395124505563,True
194,1.2191437428754774,2.2820864558497256,0.006666666666666667,-0.038867441937327385,-0.038867441937327385,0.005494755113581733,0.0007362212774764706,0.005494755113581733,True
195,0.9950994536237042,2.262231833348726,0.006666666666666667,-0.03144868928939104,-0.03144868928939104,0.004445953690652417,0.0005956963755568948,0.004445953690652417,True
196,0.7480869853900777,2.375311471204934,0.006666666666666667,-0.0248239915817976,-0.0248239915817976,0.003509409080380559,0.00047021233575250747,0.003509409080380559,True
197,0.7801353802226673,1.9920683251621898,0.006666666666666667,-0.021710666827857494,-0.021710666827857494,0.003069273171790336,0.0004112402042948894,0.003069273171790336,True
198,0.7273932692630727,2.1304476577747393,0.006666666666666667,-0.021649062633514404,-0.021649062633514404,0.0030605640011788196,0.0004100732957464952,0.0030605640011788196,True
199,0.8489253972733504,2.3010977044687846,0.006666666666666667,-0.027290000580251217,-0.027290000580251217,0.0038580328665348647,0.0005169231070054053,0.0038580328665348647,True
